width,height,ratio
59.76384128334211,2.6900412562989495,0.04501118399577741
59.89137608053558,2.6699629196686785,0.044580089729085455
59.844187598856884,2.8351547083421353,0.047375606923541744
60.58693704009476,2.940674455594336,0.048536443650357815
61.1594421733362,3.8089652161259107,0.062279266794662044
62.37549754960141,3.3999590651236797,0.0545079269695606
63.105519338041276,4.139039088732746,0.06558917717737013
63.573563377748066,5.9063034528787774,0.09290502433824709
63.459816056445185,6.8204792623193,0.1074771357082525
63.849950092734865,9.636896820723074,0.15093037358254102
63.36303823735919,12.554159181453448,0.19813063784008147
63.65921161570389,15.062213749986716,0.23660697906398617
64.16482613975165,17.32367029627946,0.2699870215271577
64.04007493860922,18.704415005166183,0.29207359646435155
63.65761196747757,20.16409914368335,0.3167586486590969
63.534786858187154,20.68595539327879,0.325584713763987
63.48677693157944,20.070389942188783,0.3161349640385574
63.87446674350929,19.63542173382251,0.30740642912400984
64.91444004392977,18.419204443606574,0.28374587273866464
65.59295602816442,16.305027168025365,0.24857893522932986
66.04136268837622,16.470891395311604,0.24940265804373846
66.29468284189205,15.732918229141848,0.2373179500181591
66.81775258029847,15.92123035286184,0.2382784475387502
67.74427385599724,15.80200502242145,0.23325964133900798
68.52481337088798,14.922102046585568,0.2177620238937427
68.89408522030925,13.634295788864916,0.1979022690447985
69.35478246350014,13.037182065354468,0.1879781264142187
70.03992809984874,13.226317232171215,0.1888396746112562
70.61438028267725,12.570592294362212,0.17801745542537836
70.83528206730632,12.268751653621482,0.1732011406683459
70.43591247396878,11.889747699335073,0.16880235212015182
70.41809124401007,11.794580208686476,0.16749360853614093
69.99935395019088,11.439309617261198,0.16342021706944632
70.28601406323054,10.24285620828238,0.14573107245870745
70.5052751576055,8.278700932599772,0.11741959610956483
70.52115139322574,7.317843655144826,0.10376806831103128
70.38754313281966,5.897702120617879,0.08378900382258055
70.32236788546871,3.1079100312347565,0.04419518461460922
70.1900521306173,1.4855970668806056,0.02116535066986479
70.40709132752286,0.8321106673089653,0.011818563323942977
70.27739671738686,0.6110532675768832,0.00869487624924653
70.2903128666411,0.518665974888415,0.007378911171905843
70.34206318607424,0.3578595457515804,0.005087418957344807
70.89343049695377,0.1270500902305367,0.0017921278366688144
71.05730634481165,0.1562830308114495,0.0021993942474131055
71.28249247688453,0.16661240148833356,0.002337353755445106
71.41948126968491,0.11202293251483589,0.0015685206686370282
71.47801140018524,0.13349930405375712,0.0018676975119849397
71.42337875936914,0.19654662111633217,0.002751852748082849
71.31061708659989,0.2828328164128571,0.003966209071916793
71.5549261209771,0.3243163865408469,0.004532411730710599
71.85644722822943,0.37664410373364815,0.005241618786653291
71.78666768797208,0.40803705230635534,0.005684022750295767
72.03529898130806,0.5431161551420617,0.007539583548934685
71.87268451834298,0.6706342609528131,0.009330864228142992
72.2725110588845,0.652492508666367,0.009028225242301938
71.75211221767618,0.6408930061642313,0.00893204375949154
72.01538802138937,0.6217491613014323,0.008633559831917671
71.97602231000299,0.610557276286698,0.008482787137875009
72.48857676288118,0.5859597228754617,0.008083476722024854
72.70049612868706,0.5752869229988014,0.007913108625565452
