jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthStretchLeft,mouthStretchRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight
0.0023295392747968435,0.0008624778711237013,0.005549019668251276,0.12583479285240173,0.00783679448068142,0.0051755476742982864,0.0004611711483448744,0.0005277351592667401,0.004397224169224501,0.0027419128455221653
0.0023131300695240498,0.0008576386026106775,0.005525114946067333,0.12698069214820862,0.00797848217189312,0.005178947001695633,0.00045776666956953704,0.0005269881221465766,0.004388120025396347,0.0027182153426110744
0.002301562810316682,0.0008520378032699227,0.005576328374445438,0.12955127656459808,0.007880248129367828,0.00506919901818037,0.0004535024636425078,0.0005275500589050353,0.004383481107652187,0.002689226996153593
0.002318546175956726,0.0008497292292304337,0.0057013374753296375,0.1323740929365158,0.007642770651727915,0.0048229629173874855,0.00045504080480895936,0.0005290917470119894,0.004264148883521557,0.0025991599541157484
0.002378583885729313,0.0008723126375116408,0.005793511401861906,0.13909155130386353,0.007335278205573559,0.004325913731008768,0.00044861293281428516,0.0005218645674176514,0.004195259418338537,0.0025046495720744133
0.002416506176814437,0.00088896369561553,0.005903441458940506,0.14396654069423676,0.007198233623057604,0.004445590544492006,0.0004422230995260179,0.0005208914517425001,0.00424994109198451,0.0025438452139496803
0.0023558661341667175,0.0008506458252668381,0.006622073706239462,0.1586679369211197,0.007406655699014664,0.004212928470224142,0.00044181375415064394,0.0005151500226929784,0.004671111237257719,0.002809041878208518
0.0037267848383635283,0.000988062471151352,0.013612124137580395,0.17067298293113708,0.006595632527023554,0.0037786501925438643,0.000801002373918891,0.0010316002881154418,0.007465260103344917,0.0043019442819058895
0.013133075088262558,0.0015575167490169406,0.035872455686330795,0.14557431638240814,0.006039980333298445,0.0025006155483424664,0.0028799662832170725,0.0036241572815924883,0.017442891374230385,0.01011434942483902
0.04269307106733322,0.0025186853017657995,0.05900916829705238,0.14145170152187347,0.005547709297388792,0.0016377430874854326,0.00730521883815527,0.007810916285961866,0.025265414267778397,0.015969811007380486
0.07640492916107178,0.0035964669659733772,0.06683290749788284,0.13430871069431305,0.0062194266356527805,0.001402329420670867,0.008087129332125187,0.008913164958357811,0.029043637216091156,0.018361935392022133
