jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthStretchLeft,mouthStretchRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight
0.003832951420918107,0.002136491471901536,0.005879929289221764,0.07765129208564758,0.005883213132619858,0.0016154235927388072,0.0006315868231467903,0.00047327650827355683,0.002731512300670147,0.002152241999283433
0.003959042020142078,0.0022113954182714224,0.006094259675592184,0.0896344780921936,0.005747297778725624,0.0014968159375712276,0.0005819285288453102,0.0004203078569844365,0.002870506141334772,0.0023113570641726255
0.004690707661211491,0.002342230873182416,0.01052592322230339,0.14615337550640106,0.005439798813313246,0.001118148909881711,0.0007993043982423842,0.0005255875876173377,0.0033028237521648407,0.0027344455011188984
0.011308737099170685,0.0034991009160876274,0.02252187952399254,0.14434714615345,0.004978980403393507,0.0010105612454935908,0.0022826597560197115,0.0015307334251701832,0.005170699208974838,0.004422666970640421
0.02900536358356476,0.004882847424596548,0.051569171249866486,0.1518125981092453,0.00392173184081912,0.0008796405745670199,0.0057258266024291515,0.005245687905699015,0.007886453531682491,0.006523063872009516
0.05937386676669121,0.006294728722423315,0.07211986184120178,0.13951632380485535,0.0034858896397054195,0.0008306656964123249,0.00980452448129654,0.010399017482995987,0.010866484604775906,0.008639507927000523
0.1255914717912674,0.008602996356785297,0.09546645730733871,0.11113613843917847,0.0030898209661245346,0.0007846476510167122,0.01699484884738922,0.020238034427165985,0.012657384388148785,0.010095199570059776
0.18966485559940338,0.01076735183596611,0.12135805934667587,0.10389084368944168,0.0030418785754591227,0.0006841169088147581,0.019862577319145203,0.025214161723852158,0.012009421363472939,0.009719260968267918
0.2612973153591156,0.013623353093862534,0.1218787133693695,0.09484650939702988,0.0024994169361889362,0.000574264267925173,0.02079543098807335,0.027473092079162598,0.01038389466702938,0.008194785565137863
0.30169543623924255,0.013759838417172432,0.14002422988414764,0.0858292505145073,0.0029615149833261967,0.000611658557318151,0.02282145246863365,0.028270557522773743,0.010267794132232666,0.008098681457340717
0.3322320580482483,0.012961134314537048,0.1534821093082428,0.06479761004447937,0.004940975923091173,0.0007613497436977923,0.03208351880311966,0.037522267550230026,0.01197878923267126,0.010238857008516788
0.3421975076198578,0.012253186665475368,0.15873068571090698,0.05838398635387421,0.00656851613894105,0.0008403349784202874,0.0354432575404644,0.039609167724847794,0.014518064446747303,0.012759486213326454
0.34673041105270386,0.01199285127222538,0.1634555459022522,0.05477003753185272,0.006543733179569244,0.0008755794842727482,0.039019882678985596,0.04282126575708389,0.01622413657605648,0.014798297546803951
0.35539761185646057,0.012040790170431137,0.14063334465026855,0.04884806647896767,0.007053794804960489,0.0008768936386331916,0.04105817526578903,0.044250741600990295,0.017252402380108833,0.01563001051545143
0.3626939356327057,0.01184985414147377,0.09391210228204727,0.03585372492671013,0.008884437382221222,0.0011813425226137042,0.04199732467532158,0.04559414088726044,0.021971426904201508,0.018547222018241882
0.35629794001579285,0.011856477707624435,0.08167713135480881,0.031458985060453415,0.009053060784935951,0.0014119086554273963,0.04122447967529297,0.04282880201935768,0.027469836175441742,0.021424490958452225
