jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthStretchLeft,mouthStretchRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight
0.0034137354232370853,0.001156652462668717,0.007737372070550919,0.17053376138210297,0.009047445841133595,0.004330089315772057,0.00048649139353074133,0.0007203897112049162,0.0017237341962754726,0.00112324976362288
0.004294075071811676,0.001353308791294694,0.011227371171116829,0.1997755616903305,0.008421880193054676,0.002825899049639702,0.0005709768156521022,0.0009019373101182282,0.002087158616632223,0.001302140299230814
0.005353610962629318,0.0015134427230805159,0.019272565841674805,0.251539409160614,0.00791372824460268,0.001808671047911048,0.0007248506881296635,0.0010692978976294398,0.002645317930728197,0.0016175891505554318
0.011768345721065998,0.0019673812203109264,0.031117374077439308,0.3668186366558075,0.007375531364232302,0.001157210092060268,0.0011353412410244346,0.0018382285488769412,0.0033030733466148376,0.0017924588173627853
0.03816957399249077,0.0027582491748034954,0.04557914286851883,0.36179035902023315,0.007646362297236919,0.0011211640667170286,0.0028340951539576054,0.003946254029870033,0.0043453737162053585,0.0025800156872719526
0.05037382245063782,0.003405593568459153,0.05896051973104477,0.3566111922264099,0.007836101576685905,0.0010688635520637035,0.002852518344298005,0.0037266272120177746,0.004995179362595081,0.0030408711172640324
0.07012788206338882,0.00401030108332634,0.0904935821890831,0.29916441440582275,0.007038732059299946,0.0008288827375508845,0.004027728922665119,0.004614514764398336,0.004567526746541262,0.0028869679663330317
0.10046008229255676,0.005190750118345022,0.12304535508155823,0.28107190132141113,0.005811622831970453,0.0005936141824349761,0.004707416519522667,0.005449877120554447,0.0032722745090723038,0.0021797316148877144
0.16225476562976837,0.008219463750720024,0.1517915576696396,0.31178566813468933,0.0040381732396781445,0.0002811633748933673,0.005027789622545242,0.005404682829976082,0.002018151106312871,0.0013632365735247731
0.2090621292591095,0.009931799955666065,0.18192218244075775,0.3269209861755371,0.003074891632422805,0.000207588542252779,0.005390319507569075,0.006503585260361433,0.0016246105078607798,0.0010929086711257696
0.18944236636161804,0.011730385944247246,0.20257297158241272,0.42870020866394043,0.00197208602912724,0.00013728522753808647,0.004299973603338003,0.005042909178882837,0.0008210900123231113,0.0006266611162573099
0.1442590355873108,0.010883267037570477,0.19141389429569244,0.5282749533653259,0.0014918965753167868,0.00010227497114101425,0.003385427175089717,0.004334315657615662,0.0006133035640232265,0.0005380630609579384
0.04427436366677284,0.007918154820799828,0.12727676331996918,0.7252007722854614,0.0010945636313408613,0.00011265409557381645,0.0012104236520826817,0.001289742416702211,0.0004198051174171269,0.00035134918289259076
0.015266403555870056,0.006093231961131096,0.07898314297199249,0.7660002112388611,0.0009679431677795947,0.00011430535232648253,0.0005444817361421883,0.0006675253971479833,0.0003077560104429722,0.000235187413636595
0.008281716145575047,0.004249188117682934,0.05946391448378563,0.7555698156356812,0.0009691556915640831,0.00010528981511015445,0.00030942060402594507,0.00040402941522188485,0.00021068888599984348,0.00015686520782765
0.0073951734229922295,0.004063567146658897,0.05899781733751297,0.7368385791778564,0.0009058688883669674,0.00010226327140117064,0.0002984039019793272,0.0003853409143630415,0.00019873220298904926,0.0001494946045568213
0.008355213329195976,0.00410609832033515,0.06506640464067459,0.7369489669799805,0.0007690346101298928,0.00011646857456071302,0.00040804583113640547,0.0005191417876631021,0.00023289702949114144,0.000176704692421481
0.007744566071778536,0.004428846761584282,0.059943340718746185,0.7534388899803162,0.0007348957005888224,0.00011636000272119418,0.00036484719021245837,0.0005032217013649642,0.0001502871309639886,0.00012127284571761265
0.01147306989878416,0.005438503809273243,0.10583458095788956,0.7981741428375244,0.0006982037448324263,0.00012384251749608666,0.0005222716135904193,0.0005879336968064308,0.00022722483845427632,0.00019298230472486466
0.07300420850515366,0.014600308611989021,0.24659951031208038,0.6780375242233276,0.00044613308273255825,8.949865878093988e-05,0.0023013295140117407,0.0026766988448798656,0.0003880997537635267,0.0003204901295248419
0.21295179426670074,0.018694059923291206,0.2817177176475525,0.6080194711685181,0.0003931306710001081,9.345912258140743e-05,0.003321342868730426,0.005472141318023205,0.00042697114986367524,0.0003025871701538563
0.2832120656967163,0.015687353909015656,0.2519717812538147,0.5840092897415161,0.00045923326979391277,0.00010058547923108563,0.0035903940442949533,0.006093396805226803,0.0004321296000853181,0.00027971636154688895
0.3457795977592468,0.012287029065191746,0.2080112099647522,0.5256110429763794,0.0008472782210446894,0.00012390145275276154,0.0044973138719797134,0.00650220550596714,0.000515830353833735,0.00032136301160790026
0.3657371699810028,0.009961476549506187,0.19314061105251312,0.48228731751441956,0.0013915825402364135,0.00015159788017626852,0.004830386023968458,0.006938605103641748,0.0006206769612617791,0.00036483065923675895
0.35976696014404297,0.00894043780863285,0.1566307693719864,0.4303780198097229,0.002551758661866188,0.0001849313994171098,0.0048775398172438145,0.006185970734804869,0.0007584246341139078,0.00045790482545271516
0.33312633633613586,0.008850532583892345,0.1273016780614853,0.2682279050350189,0.003493173513561487,0.0006802832358516753,0.006079936865717173,0.0077371746301651,0.0012657148763537407,0.0008049083990044892
0.1694823056459427,0.007387354038655758,0.14896057546138763,0.3210214376449585,0.004901912994682789,0.0010769590735435486,0.004393007606267929,0.004796990193426609,0.0018913146341219544,0.0014256348367780447
0.060715314000844955,0.003548170207068324,0.14716565608978271,0.27762073278427124,0.005675522144883871,0.001929541933350265,0.004467701073735952,0.0048985653556883335,0.0026638819836080074,0.002159795491024852
0.03516014292836189,0.0023597220424562693,0.11449453979730606,0.296851247549057,0.006819263566285372,0.002090831520035863,0.0032463413663208485,0.0037454706616699696,0.0035523029509931803,0.0027577769942581654
0.04987596720457077,0.0024388234596699476,0.11289870738983154,0.24518311023712158,0.0076888990588486195,0.0020653177052736282,0.004684180486947298,0.005464486312121153,0.004902665037661791,0.0037830164656043053
0.131718710064888,0.0033423551358282566,0.10896481573581696,0.1764756739139557,0.01279545109719038,0.0024611041881144047,0.008228910155594349,0.01161132100969553,0.009344136342406273,0.006535699591040611
0.22568415105342865,0.004433962982147932,0.09429861605167389,0.16265065968036652,0.012496435083448887,0.00250509986653924,0.010903863236308098,0.016305889934301376,0.00877984706312418,0.005649141501635313
0.2364329695701599,0.004568580538034439,0.09564069658517838,0.18166232109069824,0.011357221752405167,0.002293345518410206,0.010661163367331028,0.014065444469451904,0.0074442001059651375,0.004815581254661083
0.24025683104991913,0.004578996915370226,0.09593364596366882,0.18627488613128662,0.011630374006927013,0.0019912943243980408,0.010777508839964867,0.013880574144423008,0.007312317844480276,0.004598130472004414
0.24181270599365234,0.004623108077794313,0.0948951467871666,0.18435581028461456,0.0116440299898386,0.001811165944673121,0.010858005844056606,0.014235306531190872,0.007311989553272724,0.004592267330735922
0.23902590572834015,0.004593661054968834,0.09493623673915863,0.1872948557138443,0.01218813844025135,0.001723378081806004,0.010601699352264404,0.013775869272649288,0.007285455707460642,0.004566679242998362
0.2343185693025589,0.0045476374216377735,0.09415432810783386,0.1889323741197586,0.012183982878923416,0.0017695465357974172,0.010404936037957668,0.013415959663689137,0.007504778914153576,0.004752057138830423
0.22729121148586273,0.0044845277443528175,0.09000793099403381,0.18246755003929138,0.01274141389876604,0.0022625206038355827,0.010368803516030312,0.013882284983992577,0.008392308838665485,0.005375436041504145
0.12555919587612152,0.003293850924819708,0.09002461284399033,0.24077211320400238,0.011176945641636848,0.0024450120981782675,0.006065316032618284,0.007820434868335724,0.00773468567058444,0.005010936409235001
0.03539127856492996,0.0018551357788965106,0.07798592746257782,0.30670058727264404,0.010706528089940548,0.004787688609212637,0.0027601474430412054,0.003400355577468872,0.006914687342941761,0.004832457285374403
0.007122787646949291,0.0013215076178312302,0.027623116970062256,0.45328179001808167,0.009107613936066628,0.004753371700644493,0.0006578483735211194,0.0009120982722379267,0.003361379960551858,0.0022013201378285885
0.004067685455083847,0.0011434697080403566,0.011594105511903763,0.41099950671195984,0.007299688644707203,0.0038554018829017878,0.00040706482832320035,0.0006301597459241748,0.001530508161522448,0.000981185003183782
0.003285675309598446,0.001139618456363678,0.008495246060192585,0.2938539683818817,0.0061876834370195866,0.0033768690191209316,0.0004019513144157827,0.000582420383580029,0.00108730501960963,0.0007321136654354632
0.0032897084020078182,0.001154205878265202,0.007925341837108135,0.22984786331653595,0.006527113728225231,0.0035668855998665094,0.0004625277069862932,0.000636224343907088,0.001096478197723627,0.0007634309004060924
0.003234253264963627,0.0011675544083118439,0.007198581006377935,0.19497962296009064,0.006867620628327131,0.0036418421659618616,0.000458896771306172,0.0006372699863277376,0.001147216185927391,0.0008174453396350145
0.003061559284105897,0.0011475757928565145,0.006813888903707266,0.17493847012519836,0.007391690742224455,0.003806965658441186,0.0004457974573597312,0.0006231741863302886,0.001161386026069522,0.0008442327380180359
0.002819463610649109,0.001120200613513589,0.006026408635079861,0.1640993356704712,0.007551760878413916,0.003906583879143,0.00040193134918808937,0.0005827169516123831,0.0011468905722722411,0.0008181517478078604
0.0027466225437819958,0.0011172890663146973,0.005663167219609022,0.16046886146068573,0.00777694396674633,0.0041570174507796764,0.0003843627928290516,0.0005567645421251655,0.0011619332944974303,0.0008320508059114218
0.002662106417119503,0.0010820208117365837,0.005349691957235336,0.15457408130168915,0.008298693224787712,0.004630341660231352,0.0003810437337961048,0.0005509932525455952,0.0011966387974098325,0.0008635604754090309
0.0028976129833608866,0.0011281348997727036,0.0053454795852303505,0.1548430621623993,0.007720586843788624,0.004787209443747997,0.00040547092794440687,0.0006115848664194345,0.0012139289174228907,0.0008743522339500487
0.0030488173943012953,0.0011425978736951947,0.005534416995942593,0.15449614822864532,0.00746515765786171,0.005037655122578144,0.0004256422398611903,0.0006478579016402364,0.0012773333583027124,0.0009199410560540855
0.0031317006796598434,0.0011394607136026025,0.005591009743511677,0.15284624695777893,0.0073743476532399654,0.005221344530582428,0.000439510156866163,0.0006733111804351211,0.00128337147179991,0.0009249767754226923
0.0030472527723759413,0.0010896805906668305,0.005529731046408415,0.15288296341896057,0.007212713826447725,0.005293628666549921,0.00043590471614152193,0.0006704415427520871,0.0013080919161438942,0.0009402914438396692
0.002979416400194168,0.0010804160265251994,0.005319338757544756,0.152178555727005,0.007446328178048134,0.00530186528339982,0.00041697119013406336,0.0006254662293940783,0.0013151686871424317,0.0009344554855488241
0.0029070063028484583,0.0010699005797505379,0.005273984745144844,0.14976903796195984,0.0077585503458976746,0.005422919522970915,0.00040569150587543845,0.000612015719525516,0.0013117692433297634,0.0009160670451819897
0.002902392065152526,0.0010787277715280652,0.005246310029178858,0.14771488308906555,0.007957946509122849,0.0057265073992311954,0.00039904090226627886,0.0006082513136789203,0.0013310512294992805,0.0009237283375114202
0.0029563424177467823,0.0011120440904051065,0.005151807330548763,0.14108730852603912,0.007866603322327137,0.005808611866086721,0.0004124212427996099,0.0006238679634407163,0.0012685535475611687,0.0009002373553812504
0.0029774054419249296,0.001088655088096857,0.005708876997232437,0.14034560322761536,0.008425277657806873,0.006409624591469765,0.0005562409642152488,0.0007666101446375251,0.0012802266282960773,0.0009441179572604597
