width,height,ratio
46.99233905974634,2.537309156868322,0.0539941021799824
47.503674376435114,2.405811818869702,0.050644752231274556
47.11879904786033,2.318513476975048,0.0492056997170078
47.08472419220396,2.264062679055724,0.04808486654426651
47.219548010438515,2.2126139451895313,0.04685800771960806
47.1993934283311,2.1588450076653802,0.04573882948185408
47.75024457344703,2.939796963680343,0.06156611321976571
47.80667220647104,5.522326671077723,0.11551372258724649
47.754364644109316,7.2103425476388106,0.15098813692474147
48.592879741133004,8.459345298162928,0.17408610774311126
48.94109523096352,9.402652128483092,0.19212181672906914
48.61989559803662,9.756159222998233,0.20066187109196937
48.710149086583016,10.025028907108606,0.2058098588302197
49.46127878740631,9.940065907215008,0.20096661774434185
51.78489814510497,9.597843384200013,0.18534058630966452
52.98573890910775,9.329456316636602,0.17607485539911863
54.89590994314773,8.869761272055719,0.16157417339910346
56.122647131603145,8.766349247419804,0.15619985327604757
57.75559531064372,9.305819288219428,0.16112411686118433
58.94291113732898,15.35197381843976,0.26045496434120374
60.23327078009945,19.437646971102005,0.32270615092554517
61.74431505491935,21.073822253319957,0.3413078958698554
62.55645824979755,20.466052207747055,0.3271613000535127
63.50197439838441,18.975197453004103,0.2988127161836225
64.45225347592398,14.334298447620478,0.2224018195574035
65.20272862726775,11.751311365832947,0.18022729436691942
65.1797831556897,10.927516110225591,0.16765192489401065
64.08447647213985,10.82696663603856,0.1689483511774569
63.00478415829762,10.36402737506799,0.1644958793768531
62.90627734494214,11.025616131149883,0.17527052301460622
63.10892138748005,11.12269815345302,0.17624605062034243
63.86579991440402,11.189841815537632,0.17520866928050363
64.04905605235429,10.613209850643738,0.1657043913647752
64.1788060103321,9.511557243090282,0.14820402301593183
64.04625727762917,8.423860529166744,0.1315277564565686
64.01195313348136,8.198522261849911,0.1280779895085202
63.933408483142664,7.9154764697088895,0.12380814127555807
63.91224278957588,7.377845708303341,0.11543712732150704
63.980359564637816,6.831652268869913,0.10677733472204168
63.678814045074525,6.269644932672714,0.09845731310628363
62.880380297617194,6.13768049714782,0.09760883232731345
61.38775031928961,5.9867409498065,0.09752338078310897
58.6924571331963,4.262857073579751,0.07263040741173349
54.9389143253271,2.1882801682697592,0.039831150563180165
53.154316291547595,1.3976669566607043,0.0262945148046793
52.242842057904454,1.1238137305078821,0.021511343683451974
51.762543766193204,1.0540570871592776,0.020363316994627612
51.29131393619117,0.9024813550293542,0.01759520834564862
50.355111428308966,0.4240914330822036,0.00842201359609712
49.93248975890677,0.14685748435661009,0.002941120802621588
49.539659283016775,0.09565321873758399,0.0019308412718610664
49.52424691909312,0.2471744295726711,0.004990978055183263
49.524013169248505,0.41461918663099634,0.008372083764981518
49.55474292675973,0.48317085674332977,0.009750244440929505
49.74017453442444,0.5479873374903597,0.011016996675616925
50.01121153186974,0.5543565316790333,0.011084645116540889
50.041656257810686,0.5359940263057938,0.01071095695842669
49.816763194046786,0.4801433985621112,0.009638189392029577
49.247286720216735,0.44190538148787495,0.008973192452173538
48.994678488030694,0.36843699361092547,0.007519939001149562
